Timestamp,Device,Region,Language,Index,Tag,Expected (English),Expected (Local),Actual Detected,Verdict,Error Message,ROI Image,Remark by Adib,Verify by Adib
2026-04-05 17:13:15,ION1,ENGLISH,English,737,FSI_TOGGLE_AUDIO_RADIO_SPKR_SEL,RAD SPEAKER,RAD SPEAKER,RAD SPEAKER (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 17:13:24,ION30,APAC,Traditional Chinese,738,FSI_DL_TOGGLE_AUDIO_DISPLAY_LABEL,ACCY SPKR,配件話筒,配件話筒 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 17:14:34,ION1,ENGLISH,English,739,FSI_FL_TOGGLE_AUDIO_DISPLAY_LABEL,SWITCH SPEAKER,SWITCH SPEAKER,SWITCH SPEA... (Conf: 78.6%),WARN,Mismatch (Conf: 78.6%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 17:15:21,ION30,APAC,Traditional Chinese,740,FSI_DL_TRILL_ENHANCEMENT,TRILL,顫音,靜音 (Conf: 50.0%),FAIL,Mismatch (Conf: 50.0%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 17:15:56,ION1,ENGLISH,English,741,FSI_FL_TRILL_ENHANCEMENT,TRILL ENHANCE,TRILL ENHANCE,TRILL ENHANCE (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 17:16:43,ION30,APAC,Traditional Chinese,742,FSI_TRILL_ENHANCEMENT_ON,TRILL ENHANCE ON,顫音增強 開啟,語音 播強 開啟 (Conf: 66.7%),FAIL,Mismatch (Conf: 66.7%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 17:17:55,ION1,ENGLISH,English,743,FSI_TRILL_ENHANCEMENT_OFF,TRILL ENHANCE OFF,TRILL ENHANCE OFF,TRILL ENHAN... (Conf: 71.0%),WARN,Mismatch (Conf: 71.0%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 17:18:43,ION30,APAC,Traditional Chinese,744,FSI_HIGH_NOISE_SELECTED,LOUD SELECTED,大聲 已選取,大聲 已達到 (Conf: 66.7%),FAIL,Mismatch (Conf: 66.7%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 17:19:54,ION1,ENGLISH,English,745,FSI_CONTROL_ROOM_SELECTED,WORK GROUP SELECTED,WORK GROUP SELECTED,WORK GROUP... (Conf: 62.5%),FAIL,Mismatch (Conf: 62.5%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 17:20:43,ION30,APAC,Traditional Chinese,746,FSI_ACUITY_A_SELECTED,LEVEL 1 SELECTED,第 1 級 已選取,NO_TEXT (Conf: 0.0%),FAIL,Mismatch (Conf: 0.0%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 17:21:54,ION1,ENGLISH,English,747,FSI_ACUITY_B_SELECTED,LEVEL 2 SELECTED,LEVEL 2 SELECTED,EVEL 2 SELECT (Conf: 89.7%),WARN,Mismatch (Conf: 89.7%): Missing part of the expected text.,,"truncated, Fail",TRUE
2026-04-05 17:22:42,ION30,APAC,Traditional Chinese,748,FSI_ACUITY_C_SELECTED,LEVEL 3 SELECTED,第 3 級 已選取,第 3 級 已進即 (Conf: 77.8%),WARN,Mismatch (Conf: 77.8%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 17:23:53,ION1,ENGLISH,English,749,FSI_EQUALIZED_A_SELECTED,TREBLE BOOST SELECTED,TREBLE BOOST SELECTED,TREBLE BOOS... (Conf: 62.9%),FAIL,Mismatch (Conf: 62.9%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 17:24:41,ION30,APAC,Traditional Chinese,750,FSI_EQUALIZED_B_SELECTED,MID BOOST SELECTED,中音加強 已選取,信加強 已選取 (Conf: 80.0%),WARN,Mismatch (Conf: 80.0%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 17:25:51,ION1,ENGLISH,English,751,FSI_EQUALIZED_C_SELECTED,BASS BOOST SELECTED,BASS BOOST SELECTED,ZONE SELECTED (Conf: 62.5%),FAIL,Mismatch (Conf: 62.5%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 17:26:38,ION30,APAC,Traditional Chinese,752,FSI_DEFAULT_SELECTED,DEFAULT SELECTED,預設 已選取,預設已逾期 (Conf: 54.5%),FAIL,Mismatch (Conf: 54.5%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 17:27:12,ION1,ENGLISH,English,753,FSI_DL_REPLAY_MSG,REP,REP,REP (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 17:27:21,ION30,APAC,Traditional Chinese,754,FSI_FL_REPLAY_MSG,REPLAY,重播,重播 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 17:27:56,ION1,ENGLISH,English,755,FSI_LOG_IN_LOGGED_IN,SIGNED-IN,SIGNED-IN,SIGNED-IN (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 17:28:05,ION30,ENGLISH,English,756,FSI_TONGA_ZONE_TOGGLE_1,ZN-1,ZN-1,ZN-1 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 17:28:39,ION1,ENGLISH,English,757,FSI_TONGA_ZONE_TOGGLE_2,ZN-2,ZN-2,ZN-2 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 17:28:49,ION30,ENGLISH,English,758,FSI_TONGA_NO_EMER_PART1,NO,NO,NO (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 17:29:22,ION1,ENGLISH,English,759,FSI_TONGA_NO_EMER_PART2,EMGY,EMGY,EMGY (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 17:30:07,ION30,ENGLISH,English,760,FSI_DL_HCR_SILENCE,HCR,HCR,NO_TEXT (Conf: 0.0%),FAIL,Mismatch (Conf: 0.0%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 17:31:18,ION1,ENGLISH,English,761,FSI_DL_POR_HCR_SILENCE,SIL. HCR,SIL. HCR,NO_TEXT (Conf: 0.0%),FAIL,Mismatch (Conf: 0.0%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 17:31:27,ION30,APAC,Traditional Chinese,762,FSI_FL_HCR_SILENCE,SILENCE HCR,靜音 HCR,靜音 HCR (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 17:32:02,ION1,ENGLISH,English,763,FSI_HCR_SILENCE,HCR SILENCED,HCR SILENCED,HCR SILENCED (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 17:32:13,ION30,APAC,Traditional Chinese,764,FSI_DL_HCR_SET_HOME,HOME,主要,主要 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 17:32:49,ION1,ENGLISH,English,765,FSI_DL_POR_HCR_SET_HOME,SET HOME,SET HOME,SET HOME (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 17:32:58,ION30,APAC,Traditional Chinese,766,FSI_FL_HCR_SET_HOME,SET HOME CH,設定主要頻道,設定主要頻道 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 17:33:32,ION1,ENGLISH,English,767,FSI_HCR_HCH_RESET,NEW HOME CH,NEW HOME CH,NEW HOME CH (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 17:34:21,ION30,APAC,Traditional Chinese,768,FSI_HCR_NON_HCH,NON HOME CH,非 主要頻道,非王要頻道 (Conf: 72.7%),WARN,Mismatch (Conf: 72.7%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 17:35:32,ION1,ENGLISH,English,769,FSI_OTAR_REKEY_IN_PROGRESS,REKEY IN PROGRESS,REKEY IN PROGRESS,REKEY IN PRO... (Conf: 75.0%),WARN,Mismatch (Conf: 75.0%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 17:36:18,ION30,APAC,Traditional Chinese,770,FSI_OTAR_REKEY_SUCCESS,REKEY SUCCESS,更新金鑰 成功,NO_TEXT (Conf: 0.0%),FAIL,Mismatch (Conf: 0.0%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 17:36:51,ION1,ENGLISH,English,771,FSI_OTAR_REKEY_FAILED,REKEY FAILED,REKEY FAILED,REKEY FAILED (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 17:37:35,ION30,APAC,Traditional Chinese,772,FSI_OTAR_REKEY_DENIED,REKEY DENIED,更新金鑰 被拒,更新全鎮校對 (Conf: 30.8%),FAIL,Mismatch (Conf: 30.8%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 17:38:09,ION1,ENGLISH,English,773,FSI_OTAR_ILLEGAL_KEY,ILLEGAL KEY,ILLEGAL KEY,ILLEGAL KEY (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 17:38:25,ION30,ENGLISH,English,774,FSI_DL_OTAR_REKEY,RKY,RKY,Rky (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 17:39:00,ION1,ENGLISH,English,775,FSI_OTAR_MISSING_KEY,MISSING KEY,MISSING KEY,MISSING KEY (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 17:39:08,ION30,APAC,Traditional Chinese,776,FSI_DISABLED_SELECTED,DISABLED SELECTED,已停用 已選取,已停用 已選取 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 17:40:19,ION1,ENGLISH,English,777,FSI_BASIC_SELECTED,BASIC SELECTED,BASIC SELECTED,BASIC SELECT... (Conf: 82.8%),WARN,Mismatch (Conf: 82.8%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 17:41:06,ION30,APAC,Traditional Chinese,778,FSI_ENHANCED_SELECTED,ENHANCED SELECTED,增強 已選取,增進 已選取 (Conf: 83.3%),WARN,Mismatch (Conf: 83.3%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 17:42:19,ION1,ENGLISH,English,779,FSI_ENHANCED_AUTO_SELECTED,ENHANCED AUTO SELECTED,ENHANCED AUTO SELECTED,ENHANCED AU... (Conf: 61.1%),FAIL,Mismatch (Conf: 61.1%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 17:42:28,ION30,APAC,Traditional Chinese,780,FSI_SILENT_SELECTED,SILENT SELECTED,消音 已選取,消音 已選取 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 17:43:03,ION1,ENGLISH,English,781,FSI_RING_SELECTED,RING SELECTED,RING SELECTED,RING SELECTED (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 17:43:50,ION30,APAC,Traditional Chinese,782,FSI_VIBRATE_SELECTED,VIBRATE SELECTED,震動 已選取,靜音 已解除 (Conf: 33.3%),FAIL,Mismatch (Conf: 33.3%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 17:45:00,ION1,ENGLISH,English,783,FSI_RING_AND_VIBRATE_SELECTED,RING&VIBRATE SELECTED,RING&VIBRATE SELECTED,VIBRATE SELECT (Conf: 80.0%),WARN,Mismatch (Conf: 80.0%): Missing part of the expected text.,,check original,TRUE
2026-04-05 17:45:32,ION30,APAC,Traditional Chinese,784,FSI_VIBRATE_STYLE_SHORT,SHORT,短促,短促 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 17:46:43,ION1,ENGLISH,English,785,FSI_VIBRATE_STYLE_MEDIUM,MEDIUM,MEDIUM,A MEDIUM (Conf: 85.7%),WARN,Mismatch (Conf: 85.7%): Extra text detected: 'A',,Fail to detect,TRUE
2026-04-05 17:46:52,ION30,APAC,Traditional Chinese,786,FSI_VIBRATE_STYLE_LONG,LONG,長,長 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 17:47:34,ION1,ENGLISH,English,787,FSI_SHORT_SELECTED,SHORT SELECTED,SHORT SELECTED,SHORT SELECTED (Conf: 100.0%),PASS,,,Double check original,TRUE
2026-04-05 17:48:22,ION30,APAC,Traditional Chinese,788,FSI_MEDIUM_SELECTED,MEDIUM SELECTED,中 已選取,1 中己選取 (Conf: 54.5%),FAIL,Mismatch (Conf: 54.5%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 17:49:33,ION1,ENGLISH,English,789,FSI_LONG_SELECTED,LONG SELECTED,LONG SELECTED,ONG SELECTED (Conf: 96.0%),WARN,Mismatch (Conf: 96.0%): Missing part of the expected text.,,"truncated, Fail",TRUE
2026-04-05 17:50:18,ION30,APAC,Traditional Chinese,790,FSI_DL_VIBRATE_STYLE,VIBR,震動,靜動 (Conf: 50.0%),FAIL,Mismatch (Conf: 50.0%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 17:51:00,ION1,ENGLISH,English,791,FSI_FL_VIBRATE_STYLE,VIBRATE STYLE,VIBRATE STYLE,VIBRATE STYLE (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 17:51:10,ION30,APAC,Traditional Chinese,792,FSI_WRONG_BATTERY,WRONG BATT,電池錯誤,電池錯誤 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 17:51:52,ION1,ENGLISH,English,793,FSI_TURNING_ON_WIFI,TURNING ON WI-FI,TURNING ON WI-FI,TURNING ON WI-FI (Conf: 100.0%),PASS,,,Double check original,TRUE
2026-04-05 17:52:17,ION30,APAC,Traditional Chinese,794,FSI_TURNING_OFF_WIFI,TURNING OFF WI-FI,關閉 Wi-Fi,關閉 WI-FI (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 17:52:52,ION1,ENGLISH,English,795,FSI_WIFI_ON,WI-FI ON,WI-FI ON,WI-FI ON (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 17:52:59,ION30,APAC,Traditional Chinese,796,FSI_WIFI_OFF,WI-FI OFF,WI-FI 關閉,WI-FI 關閉 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 17:54:12,ION1,ENGLISH,English,797,FSI_WIFI_ON_FAILED,TURNING ON WI-FI FAILED,TURNING ON WI-FI FAILED,CB ON WI-FI FAIL (Conf: 71.8%),WARN,Mismatch (Conf: 71.8%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 17:55:00,ION30,APAC,Traditional Chinese,798,FSI_WIFI_OFF_FAILED,TURNING OFF WI-FI FAILED,無法關閉 Wi-Fi,無法關閉 Wi-Fi (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 17:56:13,ION1,ENGLISH,English,799,FSI_WIFI_NETWORK_NOT_AVAILABLE,NETWORK NOT AVAILABLE,NETWORK NOT AVAILABLE,CHK NOT AVAIL (Conf: 64.7%),FAIL,Mismatch (Conf: 64.7%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 17:56:22,ION30,APAC,Traditional Chinese,800,FSI_WIFI_CONNECTED_TO,CONNECTED TO,已連線至,已連線至 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 17:56:59,ION1,ENGLISH,English,801,FSI_WIFI_CONNECTING,CONNECTING...,CONNECTING...,CONNECTING... (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 17:57:21,ION30,APAC,Traditional Chinese,802,FSI_WIFI_SAVED,SAVED,已儲存,已儲存 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 17:57:56,ION1,ENGLISH,English,803,FSI_WIFI_SECUITY_MODE,SECURITY MODE,SECURITY MODE,SECURITY MODE (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 17:58:05,ION30,APAC,Traditional Chinese,804,FSI_WIFI_MAC_ADDR,MAC ADDRESS,Mac 位址,Mac 位址 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 17:58:39,ION1,ENGLISH,English,805,FSI_WIFI_IP_ADDR,IP ADDRESS,IP ADDRESS,IP ADDRESS (Conf: 100.0%),PASS,[MISALIGNMENT ERROR: IP ADDRESS],,,TRUE
2026-04-05 17:58:48,ION30,APAC,Traditional Chinese,806,FSI_WIFI_SEC_MODE_OPEN,OPEN,開啟,開啟 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 17:59:22,ION1,ENGLISH,English,807,FSI_WIFI_SEC_MODE_WEP,WEP,WEP,WEP (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 18:00:07,ION30,ENGLISH,English,808,FSI_WIFI_SEC_MODE_WPA,WPA/WPA2,WPA/WPA2,MPA/MPA2 (Conf: 75.0%),WARN,Mismatch (Conf: 75.0%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 18:00:42,ION1,ENGLISH,English,809,FSI_WIFI_PWD,PASSWORD,PASSWORD,PASSWORD (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 18:00:51,ION30,APAC,Traditional Chinese,810,FSI_WIFI_REMOVED,REMOVED,已移除,已移除 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 18:01:27,ION1,ENGLISH,English,811,FSI_WIFI_SSID,SSID,SSID,SSID (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 18:01:36,ION30,APAC,Traditional Chinese,812,FSI_WIFI_NETWORK_FULL,NETWORK LIST FULL,完整 網路清單,完整 網路清單 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 18:02:48,ION1,ENGLISH,English,813,FSI_WIFI_INVALID_PWD,INVALID PASSWORD,INVALID PASSWORD,INVALID PASS... (Conf: 77.4%),WARN,Mismatch (Conf: 77.4%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 18:03:41,ION30,APAC,Traditional Chinese,814,FSI_WIFI_AUTH_FAIL,AUTHENTICATION FAILURE,驗證 失敗,NO_TEXT (Conf: 0.0%),FAIL,Mismatch (Conf: 0.0%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 18:04:52,ION1,ENGLISH,English,815,FSI_WIFI_NETWORK_UNAVILABLE,NETWORK NOT AVAILABLE,NETWORK NOT AVAILABLE,CH NOT AVAIL (Conf: 60.6%),FAIL,Mismatch (Conf: 60.6%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 18:05:31,ION30,APAC,Traditional Chinese,816,FSI_WIFI_IP_NOT_AQUIRED,IP NOT ACQUIRED,未取得 IP,未取得 IP (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 18:06:41,ION1,ENGLISH,English,817,FSI_WIFI_CONNECTING_IN_PROGRESS,CONNECTION IN PROGRESS,CONNECTION IN PROGRESS,CONNECTION... (Conf: 57.1%),FAIL,Mismatch (Conf: 57.1%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 18:06:50,ION30,ENGLISH,English,818,FSI_DL_WIFI_ON_OFF_TOGGLE,WI-FI,WI-FI,WI-FI (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 18:08:02,ION1,ENGLISH,English,819,FSI_DL_WIFI_STATUS_QUERY,WF_S,WF_S,WF S (Conf: 75.0%),WARN,Mismatch (Conf: 75.0%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 18:08:49,ION30,APAC,Traditional Chinese,820,FSI_FL_WIFI_ON_OFF_TOGGLE,WI-FI ON/OFF,Wi-Fi 開啟/關閉,Wi-Fi 開啟關閉 (Conf: 95.2%),WARN,Mismatch (Conf: 95.2%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 18:09:25,ION1,ENGLISH,English,821,FSI_FL_WIFI_STATUS_QUERY,WI-FI STATUS,WI-FI STATUS,WI-FI STATUS (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 18:10:13,ION30,APAC,Traditional Chinese,822,FSI_WIFI_NETWORK_LIST_UPDATED,NETWORK LIST UPDATED,網路清單 已更新,總路清空己 (Conf: 30.8%),FAIL,Mismatch (Conf: 30.8%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 18:10:48,ION1,ENGLISH,English,823,FSI_PRESS_OK_TO_CONTINUE_2_1,PRESS,PRESS,PRESS (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 18:11:27,ION30,APAC,Traditional Chinese,824,FSI_PRESS_OK_TO_CONTINUE_2_2,TO CONTINUE.,以繼續。,以繼續。 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 18:12:38,ION1,ENGLISH,English,825,FSI_OB_PROG,PROGRAM OB,PROGRAM OB,PROGRAM 08 (Conf: 80.0%),WARN,Mismatch (Conf: 80.0%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 18:13:24,ION30,APAC,Traditional Chinese,826,FSI_DL_TX_INHIBIT,T-INH,禁發,NO_TEXT (Conf: 0.0%),FAIL,Mismatch (Conf: 0.0%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 18:13:59,ION1,ENGLISH,English,827,FSI_DL_POR_TX_INHIBIT,TX INHIBIT,TX INHIBIT,TX INHIBIT (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 18:14:08,ION30,APAC,Traditional Chinese,828,FSI_FL_TX_INHIBIT,TRANSMIT INHIBIT,傳輸抑制,傳輸抑制 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 18:14:41,ION1,ENGLISH,English,829,FSI_TX_INHIBIT_ON,TX INHIBIT ON,TX INHIBIT ON,TX INHIBIT ON (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 18:14:49,ION30,APAC,Traditional Chinese,830,FSI_TX_INHIBIT_OFF,TX INHIBIT OFF,傳輸抑制關閉,傳輸抑制關閉 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 18:15:23,ION1,ENGLISH,English,831,FSI_PASSPHRASE,PASSPHRASE,PASSPHRASE,PASSPHRASE (Conf: 100.0%),PASS,,,Double check original,TRUE
2026-04-05 18:16:10,ION30,APAC,Traditional Chinese,832,FSI_PASSPHRASE_LENGTH,AT LEAST 6 CHARACTERS,至少 6 個字元,至少6個字元 (Conf: 85.7%),WARN,Mismatch (Conf: 85.7%): Text misspelled or completely changed.,,Manage to detect specing,TRUE
2026-04-05 18:17:23,ION1,ENGLISH,English,833,FSI_TX_POWER_WIFI_LIMITED,TX POWER RESTRICTED TO 2W AND WI-FI DISABLED.,TX POWER RESTRICTED TO 2W AND WI-FI DISABLED.,TIED TO 2W AND (Conf: 47.5%),FAIL,Mismatch (Conf: 47.5%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 18:18:13,ION30,APAC,Traditional Chinese,834,FSI_BATT_LIFT_RESRICTION,USE A COMPATIBLE BATTERY TO LIFT RESTRICTION.,使用相容電池即可解除 限制。,靜音解除 請等待 (Conf: 27.3%),FAIL,Mismatch (Conf: 27.3%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 18:18:47,ION1,ENGLISH,English,835,FSI_FL_OTAR_REKEY,REKEY,REKEY,REKEY (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 18:19:27,ION30,APAC,Traditional Chinese,836,FSI_NOT_AUTHORIZED,NOT AUTHORIZ,尚未 驗證,尚未 驗證 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 18:20:01,ION1,ENGLISH,English,837,FSI_PARTY_BUSY,PARTY BUSY,PARTY BUSY,PARTY BUSY (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 18:20:10,ION30,APAC,Traditional Chinese,839,FSI_TALKBACK_PROHIBIT,TLKBACK PROH,禁止回呼,禁止回呼 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 18:21:22,ION1,ENGLISH,English,840,FSI_SYSTEM_INFO,SYSTEM ALIAS,SYSTEM ALIAS,SYSTELIAS (Conf: 85.7%),WARN,Mismatch (Conf: 85.7%): Text misspelled or completely changed.,,Manage to detect specing,TRUE
2026-04-05 18:21:31,ION30,APAC,Traditional Chinese,841,FSI_SITE_TRUNKING,SITE TRUNKING,站台集群,站台集群 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 18:22:06,ION1,ENGLISH,English,842,FSI_CALL_DENIED,CALL DENIED,CALL DENIED,CALL DENIED (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 18:22:49,ION30,APAC,Traditional Chinese,843,FSI_NO_ANSWER,NO ANSWER,無 回應,無回應 (Conf: 85.7%),WARN,Mismatch (Conf: 85.7%): Text misspelled or completely changed.,,Manage to detect specing,TRUE
2026-04-05 18:24:02,ION1,ENGLISH,English,845,FSI_TURNING_ON_INLOC,TURNING ON INDOOR LOCATION,TURNING ON INDOOR LOCATION,TURNING ON I... (Conf: 58.5%),FAIL,Mismatch (Conf: 58.5%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 18:24:26,ION30,APAC,Traditional Chinese,846,FSI_TURNING_OFF_INLOC,TURNING OFF INDOOR LOCATION,關閉 室內位置,關閉 室內位置 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 18:25:37,ION1,ENGLISH,English,847,FSI_TURNING_ON_INLOC_FAILED,TURNING ON FAILED,TURNING ON FAILED,TURNING ON F... (Conf: 75.0%),WARN,Mismatch (Conf: 75.0%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 18:26:24,ION30,APAC,Traditional Chinese,848,FSI_TURNING_OFF_INLOC_FAILED,TURNING OFF FAILED,關閉 失敗,關閉失敗 (Conf: 88.9%),WARN,Mismatch (Conf: 88.9%): Text misspelled or completely changed.,,Manage to detect specing,TRUE
2026-04-05 18:27:36,ION1,ENGLISH,English,849,FSI_INDOOR_LOCATION_ON,INDOOR LOCATION ON,INDOOR LOCATION ON,INDOOR LOCA... (Conf: 68.8%),FAIL,Mismatch (Conf: 68.8%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
2026-04-05 18:28:23,ION30,APAC,Traditional Chinese,850,FSI_INDOOR_LOCATION_OFF,INDOOR LOCATION OFF,室內位置 關閉,室內位置 開啟 (Conf: 71.4%),WARN,Mismatch (Conf: 71.4%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 18:29:33,ION1,APAC,Traditional Chinese,851,FSI_INDOOR_LOCATION_LABEL,INLOC,InLoc,"Unsupported media type found. Ignoring non-image media. The image provided is too dark and unclear for me to accurately extract any visible text from the walkie-talkie screen. The resolution and lighting make it difficult to distinguish specific characters or details. If possible, please provide a clearer, higher-quality image with better lighting for accurate analysis. (Conf: 0.0%)",FAIL,Mismatch (Conf: 0.0%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 18:29:42,ION30,APAC,Traditional Chinese,852,FSI_INDOOR_LOCATION,INDOOR LOCATION,室內位置,室內位置 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 18:30:17,ION1,ENGLISH,English,853,FSI_MAJOR,MAJOR,MAJOR,MAJOR (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 18:31:05,ION30,APAC,Traditional Chinese,854,FSI_MINOR,MINOR,次要,休要 (Conf: 50.0%),FAIL,Mismatch (Conf: 50.0%): Text misspelled or completely changed.,,Fail to detect,TRUE
2026-04-05 18:31:40,ION1,ENGLISH,English,855,FSI_RSSI,RSSI,RSSI,RSSI (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 18:31:49,ION30,APAC,Traditional Chinese,856,FSI_REGISTERING,REGISTERING,正在註冊,正在註冊 (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 18:32:25,ION1,ENGLISH,English,857,FSI_REGISTER_DENIED,REG DENIED,REG DENIED,REG DENIED (Conf: 100.0%),PASS,,,,TRUE
2026-04-05 18:32:34,ION30,APAC,Traditional Chinese,858,FSI_REGISTER_FAILED,REGISTER FAILED,註冊失敗,註冊失敗 (Conf: 100.0%),PASS,,,Double check original,TRUE
2026-04-05 18:33:48,ION1,ENGLISH,English,859,FSI_REGISTER_REFUSED,REGISTER REFUSED,REGISTER REFUSED,MISTER REFUSED (Conf: 86.7%),WARN,Mismatch (Conf: 86.7%): Text misspelled or completely changed.,,"truncated, Fail",TRUE
